TournamentId,GameId,TournamentName,StartDate,EndDate,Location,Teamplay,TotalUSDPrize,GameName,Year
72581,646,EPIC.LAN 44 (Valorant),2025-02-21,2025-02-23,Kettering,1,4420.68,VALORANT,2025
72088,409,gamescom LAN 2025 (RL),2025-02-21,2025-02-23,"Cologne, Germany",1,3136.99,Rocket League,2025
72009,164,LTA 2025 Cross Conference,2025-02-15,2025-02-23,"São Paulo, Brazil",1,40000.00,League of Legends,2025
72135,409,Polaris Monthly Cup #4 - February 2025,2025-02-23,2025-02-23,Online,1,150.00,Rocket League,2025
72084,409,Queen City Clash Spring 2025,2025-02-22,2025-02-23,"Cincinnati, United States",1,900.00,Rocket League,2025
72094,409,RLCS 2025 - Birmingham Major: APAC Open 3,2025-02-15,2025-02-23,Online,1,24900.00,Rocket League,2025
72064,409,RLCS 2025 - Birmingham Major: EU Open 3,2025-02-14,2025-02-23,Online,1,109800.00,Rocket League,2025
72032,409,RLCS 2025 - Birmingham Major: SAM Open 3,2025-02-15,2025-02-23,Online,1,61200.00,Rocket League,2025
71986,646,Sony VALORANT Tournament,2025-02-19,2025-02-23,Online,1,5000.00,VALORANT,2025
71982,839,gamescom LAN 2025,2025-02-21,2025-02-22,Koelnmesse,1,5275.00,Counter-Strike 2,2025
72157,409,Redirect 3v3 Monthly #20 - February 2025,2025-02-22,2025-02-22,Online,1,126.34,Rocket League,2025
72878,547,Champions Chess Tour 2025 - Chessable Masters,2025-02-16,2025-02-21,World,0,144000.00,Chess.com,2025
72282,534,Chapter 6 Season 1: Solo Cash Cup - Week 8: EU,2025-02-18,2025-02-18,Online,0,32000.00,Fortnite,2025
71985,646,Virtuocity Battleground,2025-02-15,2025-02-17,"Doha, Qatar",1,20000.00,VALORANT,2025
71923,559,"5k No Reset Invitational, ft Couriway",2025-02-16,2025-02-16,Online,0,600.00,Minecraft,2025
72299,839,CyberX Celebration Championship 2025,2025-02-16,2025-02-16,"Gomel, Belarus",1,1960.00,Counter-Strike 2,2025
72731,534,FNCS: Major 1 2025 - Grand Finals: Asia,2025-02-15,2025-02-16,Asia,1,90000.00,Fortnite,2025
72730,534,FNCS: Major 1 2025 - Grand Finals: Brazil,2025-02-15,2025-02-16,Brazil,1,180000.00,Fortnite,2025
72742,534,FNCS: Major 1 2025 - Grand Finals: Middle East,2025-02-15,2025-02-16,Middle East,1,90000.00,Fortnite,2025
72743,534,FNCS: Major 1 2025 - Grand Finals: NA Central,2025-02-15,2025-02-16,North America,1,562500.00,Fortnite,2025
72732,534,FNCS: Major 1 2025 - Grand Finals: NA West,2025-02-15,2025-02-16,North America,1,180000.00,Fortnite,2025
72733,534,FNCS: Major 1 2025 - Grand Finals: Oceania,2025-02-15,2025-02-16,Oceania,1,90000.00,Fortnite,2025
72298,839,Nitro Fresh Masters 2025,2025-02-16,2025-02-16,"Bishkek, Kyrgyzstan",1,2743.00,Counter-Strike 2,2025
72297,839,CCT Season 2 EU Series #17,2025-02-01,2025-02-15,Online,1,50000.00,Counter-Strike 2,2025
72296,839,BetBoom LanDaLan 2025,2025-02-10,2025-02-13,"Moscow, Russia",1,10000.00,Counter-Strike 2,2025
72286,534,Chapter 6 Season 1: Performance Evaluation EU #9,2025-02-11,2025-02-11,Online,1,4800.00,Fortnite,2025
71841,231,Asian Dragon Series: Continental Collision,2025-02-05,2025-02-10,Online,1,70000.00,Dota 2,2025
71844,510,Đại Chiến 4v4 Khai Xuân,2025-02-10,2025-02-10,"Hanoi, Vietnam",1,474.12,Age of Empires,2025
71836,231,BLAST Slam II,2025-02-04,2025-02-09,"Copenhagen, Denmark",1,750000.00,Dota 2,2025
72300,839,CCT Season 2 SA Series #7,2025-02-09,2025-02-09,Online,1,20000.00,Counter-Strike 2,2025
71838,839,IEM Season XIX - Katowice,2025-01-29,2025-02-09,"Katowice, Poland",1,1000000.00,Counter-Strike 2,2025
71900,409,RLCS 2025 - Birmingham Major: NA Open 2,2025-01-31,2025-02-09,Online,1,107400.00,Rocket League,2025
71877,409,RLCS 2025 - Birmingham Major: OCE Open 2,2025-02-01,2025-02-09,Online,1,61200.00,Rocket League,2025
71868,409,RLCS 2025 - Birmingham Major: SSA Open 2,2025-02-01,2025-02-09,Online,1,24900.00,Rocket League,2025
72311,839,European Pro League Season 22 (CS2),2025-01-22,2025-02-08,Online,1,20000.00,Counter-Strike 2,2025
73117,559,FunnieWars ALL-STARS February 8 2025,2025-02-08,2025-02-08,Online,1,150.00,Minecraft,2025
72075,409,QUB Esports X RLI: Belfast LAN,2025-02-08,2025-02-08,"Belfast, Northern Ireland",1,557.73,Rocket League,2025
71867,409,RLCS 2025 - Birmingham Major: MENA Open 2,2025-01-31,2025-02-08,Online,1,61200.00,Rocket League,2025
72281,534,Chapter 6 Season 1: Solo Cash Cup - Week 7: EU,2025-02-06,2025-02-06,Online,0,32000.00,Fortnite,2025
72285,534,Chapter 6 Season 1: Performance Evaluation EU #8,2025-02-04,2025-02-04,Online,1,4800.00,Fortnite,2025
73186,409,Feer Showmatch: Atow vs Mawkzy #2,2025-02-04,2025-02-04,Online,0,200.00,Rocket League,2025
73185,409,Feer Showmatch: Nwpo vs ApparentlyJack #2,2025-02-04,2025-02-04,Online,0,200.00,Rocket League,2025
71918,559,"2v200 Battle Royale, ft xshatter",2025-02-03,2025-02-03,Online,0,400.00,Minecraft,2025
71835,409,Uniliga: Winter Season 2024-25,2024-10-28,2025-02-03,Online,1,668.07,Rocket League,2025
71815,566,Apex Legends Global Series: 2024 Championship,2025-01-29,2025-02-02,"Sapporo, Japan",1,2000000.00,Apex Legends,2025
71888,839,CCT Season 2 EU Series #16,2025-01-20,2025-02-02,Online,1,50000.00,Counter-Strike 2,2025
72280,534,Chapter 6 Season 1: Solo Cash Cup - Week 6: EU,2025-02-02,2025-02-02,Online,0,32000.00,Fortnite,2025
71917,559,"El Circulo, ft Spreen",2025-02-02,2025-02-02,Online,0,100.00,Minecraft,2025
71830,231,FISSURE PLAYGROUND #1,2025-01-24,2025-02-02,"Belgrade, Serbia",1,1002000.00,Dota 2,2025
71861,409,RLCS 2025 - Birmingham Major: APAC Open 2,2025-01-25,2025-02-02,Online,1,24900.00,Rocket League,2025
71859,409,RLCS 2025 - Birmingham Major: EU Open 2,2025-01-24,2025-02-02,Online,1,109800.00,Rocket League,2025
71885,409,RLCS 2025 - Birmingham Major: SAM Open 2,2025-01-25,2025-02-02,Online,1,61200.00,Rocket League,2025
71928,559,MCL 2025,2025-02-01,2025-02-01,N/A,1,100000.00,Minecraft,2025
72029,231,CCT Series 6 (Dota 2),2025-01-21,2025-01-31,Online,1,50000.00,Dota 2,2025
71833,547,"Freestyle Friday January 31, 2025",2025-01-31,2025-01-31,Online,0,1000.00,Chess.com,2025
71832,409,2 For The Show,2025-01-30,2025-01-30,Online,1,10419.29,Rocket League,2025
72284,534,Chapter 6 Season 1: Performance Evaluation EU #7,2025-01-28,2025-01-28,Online,1,4800.00,Fortnite,2025
71796,409,1Shot Winter Championship,2025-01-25,2025-01-26,Online,1,3000.00,Rocket League,2025
72542,510,AoE Việt Trung 2024: 2v2 Shang #2,2025-01-18,2025-01-26,Vietnam / China,1,5151.80,Age of Empires,2025
72364,839,BLAST Bounty Spring 2025,2025-01-23,2025-01-26,Online,1,482500.00,Counter-Strike 2,2025
71993,534,Chapter 6 Season 1: Solo Cash Cup - Week 5: EU,2025-01-26,2025-01-26,Online,0,32000.00,Fortnite,2025
71808,547,Endorfy Chess Challenge Poland 2025,2025-01-16,2025-01-26,Online,0,6510.00,Chess.com,2025
71795,409,Reykjavík International Games 2025,2025-01-26,2025-01-26,"Reykjavík, Iceland",1,1075.67,Rocket League,2025
72278,534,Chapter 6 Season 1: FNCS Divisional Cup - Week 5: EU,2025-01-25,2025-01-25,Online,1,90000.00,Fortnite,2025
71758,547,"Freestyle Friday January 24, 2025",2025-01-24,2025-01-24,Online,0,1000.00,Chess.com,2025
72283,534,Chapter 6 Season 1: Performance Evaluation EU #6,2025-01-21,2025-01-21,Online,1,4800.00,Fortnite,2025
71761,839,European Pro League Season 24: Division 2 (CS2),2025-01-04,2025-01-21,Online,1,10000.00,Counter-Strike 2,2025
71762,839,ICE Invitational 2025,2025-01-20,2025-01-21,"Barcelona, Spain",1,25000.00,Counter-Strike 2,2025
71763,839,BLAST Bounty Spring 2025: Closed Qualifier,2025-01-14,2025-01-19,Online,1,17500.00,Counter-Strike 2,2025
71991,534,Chapter 6 Season 1: Solo Cash Cup - Week 4: EU,2025-01-19,2025-01-19,Online,0,32000.00,Fortnite,2025
71764,839,eXTREMESLAND 2024,2025-01-14,2025-01-19,Shanghai,1,100000.00,Counter-Strike 2,2025
71735,510,Hà Nội Open 12: 4v4 Random,2025-01-16,2025-01-19,"Hanoi, Vietnam",1,5369.14,Age of Empires,2025
71916,559,MCSR Ranked Playoffs Season 6,2025-01-11,2025-01-19,Online,0,5000.00,Minecraft,2025
71791,409,RLCS 2025 - Birmingham Major: NA Open 1,2025-01-10,2025-01-19,Online,1,106200.00,Rocket League,2025
71827,409,RLCS 2025 - Birmingham Major: OCE Open 1,2025-01-11,2025-01-19,Online,1,58800.00,Rocket League,2025
71831,409,RLCS 2025 - Birmingham Major: SSA Open 1,2025-01-11,2025-01-19,Online,1,24900.00,Rocket League,2025
71992,534,Chapter 6 Season 1: FNCS Divisional Cup - Week 4: EU,2025-01-18,2025-01-18,Online,1,90000.00,Fortnite,2025
72156,409,Redirect 3v3 Monthly #19 - January 2025,2025-01-18,2025-01-18,Online,1,121.71,Rocket League,2025
71756,409,RLCS 2025 - Birmingham Major: MENA Open 1,2025-01-10,2025-01-18,Online,1,58800.00,Rocket League,2025
72541,510,AoE Việt Trung 2024: 1v1 Random # 2,2024-12-29,2025-01-17,China / Vietnam,0,3997.70,Age of Empires,2025
71724,547,Puzzles Championship 2025,2025-01-16,2025-01-17,Online,0,5000.00,Chess.com,2025
71707,164,European Pro Series: Season 2,2025-01-05,2025-01-16,Online,1,20000.00,League of Legends,2025
71793,409,Rush Arena GCC 25,2025-01-16,2025-01-16,"Kuwait, Kuwait",1,1500.00,Rocket League,2025
71695,534,Chapter 6 Season 1: Performance Evaluation EU #5,2025-01-14,2025-01-14,Online,1,4800.00,Fortnite,2025
72173,559,"$1000 Argentinian Squid Games, ft Spreen",2025-01-12,2025-01-12,Online,0,1000.00,Minecraft,2025
71683,231,Asia Pacific Predator League 2025 (Dota 2),2025-01-08,2025-01-12,Kuala Lumpur,1,120000.00,Dota 2,2025
71681,534,Chapter 6 Season 1: Solo Cash Cup - Week 3: EU,2025-01-12,2025-01-12,Online,0,32000.00,Fortnite,2025
71676,839,Frost and Fire Europe,2024-12-27,2025-01-12,Online,1,40000.00,Counter-Strike 2,2025
71677,839,Frost and Fire South America,2024-12-13,2025-01-12,Online,1,25000.00,Counter-Strike 2,2025
71674,510,Hà Nội Open 12: 3v3 Shang,2025-01-06,2025-01-12,Online,1,5439.49,Age of Empires,2025
72134,409,Polaris Monthly Cup #3 - January 2025,2025-01-12,2025-01-12,Online,1,100.00,Rocket League,2025
71750,409,RLCS 2025 - Birmingham Major: APAC Open 1,2025-01-04,2025-01-12,Online,1,24900.00,Rocket League,2025
71737,409,RLCS 2025 - Birmingham Major: EU Open 1,2025-01-03,2025-01-12,Online,1,106200.00,Rocket League,2025
71807,409,RLCS 2025 - Birmingham Major: SAM Open 1,2025-01-04,2025-01-12,Online,1,58800.00,Rocket League,2025
71698,839,XSE Pro League Season 3,2025-01-09,2025-01-12,"Luoyang, China",1,20457.00,Counter-Strike 2,2025
71751,534,Chapter 6 Season 1: FNCS Divisional Cup - Week 3: EU,2025-01-11,2025-01-11,Online,1,90000.00,Fortnite,2025
71766,534,Chapter 6 Season 1: FNCS Divisional Cup - Week 3: NAC,2025-01-11,2025-01-11,Online,1,60000.00,Fortnite,2025
71650,839,ESC Corporate Cup 2025 Int. vs UA,2025-01-10,2025-01-10,Online,0,100.00,Counter-Strike 2,2025
73125,559,"Last To Survive Island Wins $10,000",2025-01-09,2025-01-09,online,0,10000.00,Minecraft,2025
71696,534,Chapter 6 Season 1: Performance Evaluation EU #4,2025-01-07,2025-01-07,Online,1,4800.00,Fortnite,2025
71712,839,Evelone Duo Cup,2025-01-05,2025-01-06,Online,1,230000.00,Counter-Strike 2,2025
71635,510,Hà Nội Open 12: 2v2 Random,2025-01-04,2025-01-05,"Hanoi, Vietnam",1,3775.83,Age of Empires,2025
71670,839,Launders LAN 2 (CS2),2025-01-04,2025-01-05,Toronto,1,17317.50,Counter-Strike 2,2025
72623,534,Mistrzostwa Polski Trio,2025-01-04,2025-01-05,Europe,1,11948.83,Fortnite,2025
71614,839,New Year Lottery Cup,2024-12-31,2025-01-02,Online,1,10958.40,Counter-Strike 2,2025
71535,409,Saudi eLeague 2024 - Championship (RL),2024-12-29,2024-12-31,"Riyadh, Saudi Arabia",1,100000.01,Rocket League,2024
71717,547,Titled Cup 2024 (Girls),2024-01-02,2024-12-31,Online,0,3750.00,Chess.com,2024
71715,547,Titled Cup 2024 (Juniors),2024-01-02,2024-12-31,Online,0,19250.00,Chess.com,2024
71713,547,Titled Cup 2024 (Open),2024-01-02,2024-12-31,Online,0,38500.00,Chess.com,2024
71716,547,Titled Cup 2024 (Seniors),2024-01-02,2024-12-31,Online,0,19250.00,Chess.com,2024
71714,547,Titled Cup 2024 (Women),2024-01-02,2024-12-31,Online,0,19250.00,Chess.com,2024
71628,547,"Titled Tuesday December 31, 2024 Early Tournament",2024-12-31,2024-12-31,Online,0,2500.00,Chess.com,2024
71629,547,"Titled Tuesday December 31, 2024 Late Tournament",2024-12-31,2024-12-31,Online,0,2500.00,Chess.com,2024
71537,164,Demacia Cup 2024,2024-12-16,2024-12-29,Shanghai,1,68500.00,League of Legends,2024
71617,839,Myskill New Year Cup,2024-12-28,2024-12-29,Online,1,1500.00,Counter-Strike 2,2024
72540,510,AoE Việt Trung 2024: 1v1 Assyrians #2,2024-12-13,2024-12-28,Vietnam / China,0,3995.42,Age of Empires,2024
73119,559,FunnieWars Money TO4 Event,2024-12-28,2024-12-28,Online,1,200.00,Minecraft,2024
71642,231,European Pro League Season 22,2024-12-11,2024-12-27,Online,1,20000.00,Dota 2,2024
71498,510,Thiên Khôi Cup 2024 #3: 1v1 Random - Series A,2024-12-16,2024-12-27,Online/Offline,0,5956.35,Age of Empires,2024
71929,839,Cabinet Cup 2025,2024-12-21,2024-12-25,Tashkent,1,3853.00,Counter-Strike 2,2024
71549,839,United21 Season 24,2024-12-08,2024-12-25,Online,1,10000.00,Counter-Strike 2,2024
71558,839,European Pro League Season 23: Division 2 (CS2),2024-12-07,2024-12-24,Online,1,10000.00,Counter-Strike 2,2024
71626,547,"Titled Tuesday December 24, 2024 Early Tournament",2024-12-24,2024-12-24,Online,0,2500.00,Chess.com,2024
71627,547,"Titled Tuesday December 24, 2024 Late Tournament",2024-12-24,2024-12-24,Online,0,2500.00,Chess.com,2024
71418,839,Galaxy Battle #5,2024-12-16,2024-12-23,Online,1,20000.00,Counter-Strike 2,2024
71468,409,Offseason Open - 3v3: APAC,2024-12-22,2024-12-23,Online,1,16800.00,Rocket League,2024
71518,409,Offseason Open - 3v3: EU,2024-12-21,2024-12-23,Online,1,39300.00,Rocket League,2024
71648,409,Offseason Open - 3v3: MENA,2024-12-21,2024-12-23,Online,1,21600.00,Rocket League,2024
71582,409,Offseason Open - 3v3: NA,2024-12-21,2024-12-23,Online,1,39300.00,Rocket League,2024
71437,409,Offseason Open - 3v3: OCE,2024-12-22,2024-12-23,Online,1,21600.00,Rocket League,2024
71532,409,Offseason Open - 3v3: SAM,2024-12-21,2024-12-23,Online,1,21300.00,Rocket League,2024
71721,409,Offseason Open - 3v3: SSA,2024-12-22,2024-12-23,Online,1,16800.00,Rocket League,2024
71523,534,Piz Cup: December 2024,2024-12-23,2024-12-23,Online,1,10000.00,Fortnite,2024
71435,231,1win Series Dota 2 Punch,2024-12-21,2024-12-22,Online,1,30000.00,Dota 2,2024
71491,534,Chapter 6 Season 1: Solo Cash Cup - Week 2: EU,2024-12-22,2024-12-22,Online,0,32000.00,Fortnite,2024
71602,839,Gameinside.ua ROG Winter Cup 2024,2024-12-22,2024-12-22,Online,1,1675.80,Counter-Strike 2,2024
71604,409,Rival Rush Season 1: Split 1 - Division 2,2024-10-14,2024-12-22,Online,1,328.51,Rocket League,2024
71925,646,Saudi eLeague 2024 Championship,2024-12-20,2024-12-22,"Riyadh, Saudi Arabia",1,108000.00,VALORANT,2024
71410,792,SOOP Overwatch Cup Korea - Season 2,2024-12-11,2024-12-22,Online,1,20760.00,Overwatch 2,2024
71419,839,Wildz Invitational,2024-12-21,2024-12-22,Online,1,26075.51,Counter-Strike 2,2024
71484,534,Chapter 6 Season 1: FNCS Divisional Cup - Week 2: EU,2024-12-21,2024-12-21,Online,1,90000.00,Fortnite,2024
71512,534,Chapter 6 Season 1: FNCS Divisional Cup - Week 2: NAC,2024-12-21,2024-12-21,Online,1,60000.00,Fortnite,2024
71771,559,"20 YouTubers VS Titan (In My Real Life House), ft Dream",2024-12-20,2024-12-20,Online,0,1000.00,Minecraft,2024
71769,559,"Parkour Extreme 3 for Viewers, ft Conterstine",2024-12-20,2024-12-20,Online,0,500.00,Minecraft,2024
72155,409,Redirect 3v3 Monthly #18 - December 2024,2024-12-20,2024-12-20,Online,1,125.87,Rocket League,2024
71839,409,Salt Mine 4 - EU,2024-12-18,2024-12-20,Online,0,15000.00,Rocket League,2024
71315,839,Savage Impact Championship 2024 Female Finals,2024-12-20,2024-12-20,Beijing,1,13705.00,Counter-Strike 2,2024
71330,792,Saudi eLeague 2024 Championship (OW2),2024-12-17,2024-12-19,Riyadh,1,106464.00,Overwatch 2,2024
71305,409,Arm The Rebels - 8: North America,2024-12-18,2024-12-18,Online,1,3000.00,Rocket League,2024
71555,534,Chapter 6 Season 1: Performance Evaluation EU #3,2024-12-18,2024-12-18,Online,1,4800.00,Fortnite,2024
71291,839,500 Christmas Cup 2024,2024-12-09,2024-12-17,Online,1,50000.00,Counter-Strike 2,2024
71304,409,Arm The Rebels - 8: Europe,2024-12-17,2024-12-17,Online,1,3000.00,Rocket League,2024
71306,839,European Pro League Season 21 (CS2),2024-11-30,2024-12-17,Online,1,20000.00,Counter-Strike 2,2024
71625,547,"Titled Tuesday December 17, 2024 Early Tournament",2024-12-17,2024-12-17,Online,0,2500.00,Chess.com,2024
71624,547,"Titled Tuesday December 17, 2024 Late Tournament",2024-12-17,2024-12-17,Online,0,2500.00,Chess.com,2024
71981,534,Amar's 20.000€ Search & Destroy Invitational,2024-12-16,2024-12-16,Germany,1,20996.00,Fortnite,2024
73183,409,Feer Showmatch: Mozzarella vs Rezears,2024-12-16,2024-12-16,Online,0,100.00,Rocket League,2024
73184,409,Feer Showmatch: Toxiic vs shadi,2024-12-16,2024-12-16,Online,0,100.00,Rocket League,2024
71519,534,Lacy's League,2024-12-16,2024-12-16,Online,1,25000.00,Fortnite,2024
71640,409,Offseason Open - 2v2 Hoops: APAC,2024-12-15,2024-12-16,Online,1,16800.00,Rocket League,2024
71634,409,Offseason Open - 2v2 Hoops: EU,2024-12-14,2024-12-16,Online,1,39300.00,Rocket League,2024
71654,409,Offseason Open - 2v2 Hoops: MENA,2024-12-14,2024-12-16,Online,1,21600.00,Rocket League,2024
71665,409,Offseason Open - 2v2 Hoops: NA,2024-12-14,2024-12-16,Online,1,39300.00,Rocket League,2024
71672,409,Offseason Open - 2v2 Hoops: OCE,2024-12-15,2024-12-16,Online,1,21600.00,Rocket League,2024
71636,409,Offseason Open - 2v2 Hoops: SSA,2024-12-15,2024-12-16,Online,1,16800.00,Rocket League,2024
71332,534,The Milk Cup: Winter Split,2024-12-16,2024-12-16,Online,1,50000.00,Fortnite,2024
71526,566,BLGS: 2024 Regional Finals - Americas,2024-12-15,2024-12-15,Online,1,100000.00,Apex Legends,2024
71536,566,BLGS: 2024 Regional Finals - APAC South,2024-12-15,2024-12-15,Online,1,100000.00,Apex Legends,2024
71527,566,BLGS: 2024 Regional Finals - EMEA,2024-12-15,2024-12-15,Online,1,100000.00,Apex Legends,2024
71239,839,CCT Season 2 EU Series #15,2024-12-03,2024-12-15,Online,1,50000.00,Counter-Strike 2,2024
71308,534,Chapter 6 Season 1: Solo Cash Cup - Week 1: EU,2024-12-15,2024-12-15,Online,0,32000.00,Fortnite,2024
71474,839,ESEA EU CS2 Main Season 51,2024-10-07,2024-12-15,Online,1,10000.00,Counter-Strike 2,2024
71231,231,ESL One Bangkok 2024,2024-12-09,2024-12-15,"Bangkok, Thailand",1,1000000.00,Dota 2,2024
71327,792,FACEIT League Season 3 - EMEA Masters,2024-10-07,2024-12-15,Online,1,17000.00,Overwatch 2,2024
71415,792,FACEIT League Season 3 - NA Masters,2024-10-07,2024-12-15,Online,1,17000.00,Overwatch 2,2024
71274,164,Freljord Open Cup,2024-12-13,2024-12-15,Online,1,4840.00,League of Legends,2024
71286,409,Gaming Spot Cobalt Series - Main Event,2024-12-14,2024-12-15,Online,1,1600.00,Rocket League,2024
71301,409,Hoodyhooo December Duels: Europe,2024-12-14,2024-12-15,Online,0,750.00,Rocket League,2024
71283,231,MESA Invitational 2024,2024-12-10,2024-12-15,"Ulaanbaatar, Mongolia",1,100000.00,Dota 2,2024
71768,559,"Parkour Extremo 3, ft Conterstine",2024-12-15,2024-12-15,Online,0,500.00,Minecraft,2024
71214,839,Perfect World Shanghai Major 2024,2024-11-30,2024-12-15,Shanghai,1,1250000.00,Counter-Strike 2,2024
71469,839,RESF Open Cup 2024 (CS2),2024-12-14,2024-12-15,"Moscow, Russia",1,14036.00,Counter-Strike 2,2024
71292,409,Rocket Benelux Winter Showdown 2024,2024-12-13,2024-12-15,Online,1,1050.15,Rocket League,2024
71370,646,SOOP VALORANT League 2024,2024-12-10,2024-12-15,Seoul,1,80000.00,VALORANT,2024
71303,409,SRL/RLN 1v1 Winter Cup,2024-12-13,2024-12-15,Online,0,210.03,Rocket League,2024
71534,566,BLGS: 2024 Regional Finals - APAC North,2024-12-14,2024-12-14,Online,1,100000.00,Apex Legends,2024
71309,534,Chapter 6 Season 1: FNCS Divisional Cup - Week 1: EU,2024-12-14,2024-12-14,Online,1,90000.00,Fortnite,2024
71485,534,Chapter 6 Season 1: FNCS Divisional Cup - Week 1: NAC,2024-12-14,2024-12-14,Online,1,60000.00,Fortnite,2024
72608,534,OG STREAMERS TOURNAMENT,2024-12-14,2024-12-14,Europe,0,9850.80,Fortnite,2024
71408,409,Rocket Street LATAM Championship 2024 - SAM Open,2024-12-11,2024-12-14,Online,1,6400.00,Rocket League,2024
71411,792,Saudi Womens eLeague 2024 Championship (OW2),2024-12-12,2024-12-14,Riyadh,1,10646.40,Overwatch 2,2024
71236,510,Thiên Khôi Cup 2024 #3: 1v1 Random - Series B,2024-12-04,2024-12-14,Online,0,2125.50,Age of Empires,2024
71206,839,ESC Corporate Cup 2024 International,2024-12-13,2024-12-13,Online,0,30.00,Counter-Strike 2,2024
71204,839,ESC Corporate Cup 2024 Ukraine,2024-12-13,2024-12-13,Online,0,30.00,Counter-Strike 2,2024
71212,409,Feer: King of The Hill #3 - 2v2,2024-12-10,2024-12-13,Online,0,3001.00,Rocket League,2024
71378,409,RLO Grand Slam 2024,2024-11-27,2024-12-13,Online,1,9534.48,Rocket League,2024
71790,409,Salt Mine 4 - NA,2024-12-11,2024-12-13,Online,0,15000.00,Rocket League,2024
71603,409,Rival Rush Season 1: Split 1,2024-10-14,2024-12-12,Online,1,2260.41,Rocket League,2024
71554,534,Chapter 6 Season 1: Performance Evaluation EU #2,2024-12-10,2024-12-10,Online,1,4800.00,Fortnite,2024
71622,547,"Titled Tuesday December 10, 2024 Early Tournament",2024-12-10,2024-12-10,Online,0,2500.00,Chess.com,2024
71623,547,"Titled Tuesday December 10, 2024 Late Tournament",2024-12-10,2024-12-10,Online,0,2500.00,Chess.com,2024
73182,409,Feer Showmatch: Nush vs Smashy,2024-12-09,2024-12-09,Online,0,200.00,Rocket League,2024
73181,409,Feer Showmatch: TempoH vs Rebmob,2024-12-09,2024-12-09,Online,0,200.00,Rocket League,2024
71213,409,Feer: King of The Hill #3 - Week 3,2024-12-09,2024-12-09,Online,0,1000.00,Rocket League,2024
71988,510,Mayhem Addicts,2024-10-29,2024-12-09,Online,1,230.12,Age of Empires,2024
71520,534,Chapter 6 Season 1: PlayStation Cup - Asia,2024-12-08,2024-12-08,Online,0,12500.00,Fortnite,2024
71490,534,Chapter 6 Season 1: PlayStation Cup - Brazil,2024-12-08,2024-12-08,Online,0,25000.00,Fortnite,2024
71310,534,Chapter 6 Season 1: PlayStation Cup - Europe,2024-12-08,2024-12-08,Online,0,99250.00,Fortnite,2024
71521,534,Chapter 6 Season 1: PlayStation Cup - Middle East,2024-12-08,2024-12-08,Online,0,12500.00,Fortnite,2024
71488,534,Chapter 6 Season 1: PlayStation Cup - NA Central,2024-12-08,2024-12-08,Online,0,61900.00,Fortnite,2024
71489,534,Chapter 6 Season 1: PlayStation Cup - NA West,2024-12-08,2024-12-08,Online,0,25000.00,Fortnite,2024
71522,534,Chapter 6 Season 1: PlayStation Cup - Oceania,2024-12-08,2024-12-08,Online,0,12500.00,Fortnite,2024
71197,231,EPL World Series: America Season 14,2024-11-12,2024-12-08,Online,1,10000.00,Dota 2,2024
71470,839,ESEA EU CS2 Advanced Season 51,2024-10-07,2024-12-08,Online,1,20600.00,Counter-Strike 2,2024
71515,839,ESEA NA CS2 Advanced Season 51,2024-10-07,2024-12-08,Online,1,20600.00,Counter-Strike 2,2024
71136,409,FIFAe World Cup 2024 (RL),2024-12-05,2024-12-08,"Riyadh, Saudi Arabia",1,250000.00,Rocket League,2024
71226,409,Great Lakes CRL 2024-2025: Fall Major,2024-12-07,2024-12-08,Online,1,500.00,Rocket League,2024
71227,409,Hoodyhooo December Duels: North America,2024-12-07,2024-12-08,Online,0,750.00,Rocket League,2024
71171,164,KeSPA Cup 2024,2024-11-30,2024-12-08,"Seoul, Korea",1,56000.00,League of Legends,2024
71205,164,Legend Cup 2024 Season 2,2024-11-15,2024-12-08,Shanghai/Chengdu,1,320988.45,League of Legends,2024
71203,164,NNO Cup - Season 2,2024-11-27,2024-12-08,Online,1,10575.90,League of Legends,2024
71253,409,NSE: Winter Championship 2024/25,2024-10-15,2024-12-08,Online,1,764.69,Rocket League,2024
71316,409,OCE Draft League Season 6: Finals,2024-12-08,2024-12-08,Online,1,3833.53,Rocket League,2024
72133,409,Polaris Monthly Cup #2 - December 2024,2024-12-08,2024-12-08,Online,1,100.00,Rocket League,2024
71275,409,RLN Super Series: Playoffs - Fall 2024,2024-12-07,2024-12-08,Online,1,726.04,Rocket League,2024
72476,409,The Apex,2024-12-06,2024-12-08,Canada,1,9999.95,Rocket League,2024
71141,510,Thiên Khôi Cup 2024 #3: 1v1 Assyrians,2024-12-01,2024-12-08,Online,0,3879.84,Age of Empires,2024
71354,409,Tunado's Rush,2024-12-02,2024-12-08,Online,1,7000.00,Rocket League,2024
71276,409,Ireland Esports Collegiate Series - Winter Series 2024,2024-10-08,2024-12-07,Online,1,369.88,Rocket League,2024
71256,409,OCE Draft League Season 6: Division 2 - Finals,2024-12-07,2024-12-07,Online,1,2300.12,Rocket League,2024
71331,231,Saudi eLeague 2024 Championship (Dota 2),2024-12-05,2024-12-07,Riyadh,1,59886.00,Dota 2,2024
71343,646,Saudi Womens eLeague Championship 2024 (VLR),2024-12-05,2024-12-07,"Riyadh, Saudi Arabia",1,39931.50,VALORANT,2024
71122,409,Svenska Raketligan: Fall 2024 - Playoffs,2024-12-07,2024-12-07,"Jönköping, Sweden",1,3200.42,Rocket League,2024
